45_d500_100_0_badger_2020-02-01,45_d500_100_1_badger_2017-09-01,45_d500_101_0_badger_2020-02-01,45_d500_105_726_0_badger_2017-05-01,45_d500_105_726_1_badger_2017-05-01,45_d500_105_726_2_badger_2019-07-01,45_d500_152_0_badger_2008-01-01,45_d500_152_1_badger_2011-05-01,45_d500_152_2_badger_2018-05-01,45_d500_160_0_badger_2014-12-01,45_d500_298_0_badger_2020-02-01,45_d500_298_1_badger_2020-02-01,45_d500_40_0_badger_2019-10-01,45_d500_57_687_0_badger_2017-06-01,45_d500_57_715_0_badger_2016-06-01,45_d500_75_665_0_badger_2020-02-01,45_d500_78_668_0_badger_2020-02-01,45_d500_78_668_1_badger_2016-07-01,45_d500_78_668_2_badger_2019-06-01,45_d500_78_668_3_badger_2015-12-01,45_d500_78_668_4_badger_2020-02-01,45_d500_87_0_badger_2019-08-01,45_d500_87_1_badger_2020-02-01,45_d500_90_0_badger_2017-09-01,45_d500_95_695_0_badger_2020-02-01,45_d500_95_695_1_badger_2017-08-01,45_d500_98_0_badger_2018-05-01,45_d500_98_1_badger_2019-09-01,45_d500_99_716_0_badger_2016-07-01,45_d500_99_720_0_badger_2016-08-01,45_d500_99_720_1_badger_2015-09-01,45_d500_99_839_0_badger_2016-09-01,64002002_0_cattle_2020-02-01,64002002_10_cattle_2020-02-01,64002002_11_cattle_2020-02-01,64002002_12_cattle_2020-02-01,64002002_13_cattle_2020-02-01,64002002_14_cattle_2020-02-01,64002002_15_cattle_2020-02-01,64002002_16_cattle_2020-02-01,64002002_1_cattle_2020-02-01,64002002_2_cattle_2020-02-01,64002002_3_cattle_2020-02-01,64002002_4_cattle_2020-02-01,64002002_5_cattle_2020-02-01,64002002_6_cattle_2020-02-01,64002002_7_cattle_2020-02-01,64002002_8_cattle_2020-02-01,64002002_9_cattle_2020-02-01,64002009_0_cattle_2020-02-01,64002009_1_cattle_2020-02-01,64002009_2_cattle_2020-02-01,64002009_3_cattle_2020-02-01,64002009_4_cattle_2020-02-01,64002010_0_cattle_2019-12-01,64002010_1_cattle_2019-12-01,64002010_2_cattle_2020-02-01,64002010_3_cattle_2020-02-01,64002010_4_cattle_2020-02-01,64002010_5_cattle_2019-12-01,64002010_6_cattle_2019-11-01,64002010_7_cattle_2019-12-01,64002010_8_cattle_2019-12-01,64002010_9_cattle_2019-12-01,64002018_0_cattle_2019-08-01,64152007_0_cattle_2020-02-01,64152007_1_cattle_2020-02-01,64152007_2_cattle_2020-02-01,64152007_3_cattle_2020-02-01,64152007_4_cattle_2020-02-01,64152007_5_cattle_2020-02-01,64152007_6_cattle_2020-02-01,64152015_0_cattle_2020-02-01,64253028_0_cattle_2017-06-01,64253028_10_cattle_2019-03-01,64253028_11_cattle_2019-03-01,64253028_1_cattle_2016-12-01,64253028_2_cattle_2016-11-01,64253028_3_cattle_2017-03-01,64253028_4_cattle_2017-03-01,64253028_5_cattle_2017-03-01,64253028_6_cattle_2017-03-01,64253028_7_cattle_2017-06-01,64253028_8_cattle_2017-06-01,64253028_9_cattle_2019-03-01,64359001_0_cattle_2018-06-01,64359005_0_cattle_2020-02-01,64359045_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359061_0_cattle_2018-04-01,64359061_10_cattle_2020-02-01,64359061_11_cattle_2020-02-01,64359061_1_cattle_2018-02-01,64359061_2_cattle_2018-02-01,64359061_3_cattle_2018-02-01,64359061_4_cattle_2018-02-01,64359061_5_cattle_2018-04-01,64359061_6_cattle_2018-04-01,64359061_7_cattle_2020-02-01,64359061_8_cattle_2020-02-01,64359061_9_cattle_2020-02-01,64359079_0_cattle_2020-02-01,64359103_0_cattle_2020-02-01,64359103_1_cattle_2020-02-01,64359103_2_cattle_2020-02-01,64359103_3_cattle_2020-02-01,64359103_4_cattle_2020-02-01,64359103_5_cattle_2020-02-01,64359108_0_cattle_2020-02-01,64359108_3_cattle_2020-02-01,64359110_0_cattle_2018-07-01,64359110_1_cattle_2020-02-01,64359110_2_cattle_2019-10-01,64359110_3_cattle_2020-02-01,64359138_0_cattle_2019-01-01,64359138_10_cattle_2019-05-01,64359138_11_cattle_2019-08-01,64359138_12_cattle_2019-11-01,64359138_1_cattle_2019-01-01,64359138_2_cattle_2019-01-01,64359138_3_cattle_2019-01-01,64359138_4_cattle_2019-01-01,64359138_5_cattle_2019-01-01,64359138_6_cattle_2019-01-01,64359138_7_cattle_2019-05-01,64359138_8_cattle_2019-01-01,64359138_9_cattle_2019-01-01,64359149_0_cattle_2019-01-01,64359153_0_cattle_2018-02-01,64359153_1_cattle_2018-04-01,64359167_0_cattle_2020-02-01,64359167_1_cattle_2020-02-01,64359173_0_cattle_2020-02-01,64359187_0_cattle_2020-02-01,64359187_1_cattle_2020-02-01,64359196_0_cattle_2020-02-01,64359196_1_cattle_2020-02-01,64359196_2_cattle_2020-02-01,64359200_0_cattle_2018-02-01,64359200_1_cattle_2018-02-01,64359200_2_cattle_2018-06-01,64359200_3_cattle_2018-02-01,64359200_4_cattle_2018-06-01,64359204_0_cattle_2018-12-01,64359211_0_cattle_2019-10-01,64359211_1_cattle_2018-12-01,64359211_2_cattle_2018-12-01,64359211_3_cattle_2019-04-01,64359211_4_cattle_2019-10-01,64359225_0_cattle_2019-02-01,64359225_1_cattle_2020-02-01,64420009_0_cattle_2016-02-01,64420009_10_cattle_2016-04-01,64420009_1_cattle_2016-04-01,64420009_2_cattle_2016-02-01,64420009_3_cattle_2016-04-01,64420009_4_cattle_2016-02-01,64420009_5_cattle_2016-04-01,64420009_6_cattle_2016-02-01,64420009_7_cattle_2016-02-01,64420009_8_cattle_2016-04-01,64420009_9_cattle_2016-04-01,64420015_0_cattle_2009-05-01,64420015_10_cattle_2009-03-01,64420015_11_cattle_2009-05-01,64420015_12_cattle_2009-05-01,64420015_13_cattle_2009-05-01,64420015_14_cattle_2016-03-01,64420015_15_cattle_2016-03-01,64420015_16_cattle_2016-03-01,64420015_17_cattle_2016-07-01,64420015_1_cattle_2008-10-01,64420015_2_cattle_2007-11-01,64420015_3_cattle_2009-04-01,64420015_4_cattle_2009-05-01,64420015_5_cattle_2009-05-01,64420015_6_cattle_2009-05-01,64420015_7_cattle_2009-05-01,64420015_8_cattle_2009-05-01,64420015_9_cattle_2009-05-01,64420035_0_cattle_2014-10-01,64420035_11_cattle_2014-10-01,64420035_1_cattle_2014-08-01,64420035_2_cattle_2014-03-01,64420035_3_cattle_2014-10-01,64420035_4_cattle_2014-09-01,64420035_5_cattle_2014-10-01,64420035_6_cattle_2014-10-01,64420035_7_cattle_2014-06-01,64420035_8_cattle_2014-07-01,64420035_9_cattle_2014-10-01,64420044_0_cattle_2009-04-01,64420044_1_cattle_2009-04-01,64420044_2_cattle_2015-12-01,64420044_3_cattle_2015-12-01,64420044_4_cattle_2015-12-01,64420044_5_cattle_2015-12-01,64420047_1_cattle_2017-02-01,64556023_0_cattle_2020-02-01,64556044_0_cattle_2019-08-01,6_d500_11_0_badger_2020-02-01,6_d500_33_254_0_badger_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0.003399320135972806,0,5.998800239952009e-4,0.5382923415316683,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0.0045990801839632086,0,0.5438912217556229,0,0.017996400719855997,0.02159568086382719,0.0031993601279744054,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0.0035992801439712063,0.0035992801439712063,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23575284943011915,0,0,0.0023995200959808036,0,0.03099380123975197,0.043191361727654344,0,0.45150969806037183,0.25074985002999955,0.24695060987802991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,7.998400319936012e-4,0,0.005998800239952012,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24735052989402673,0,0,0.002199560087982403,0,0.03919216156768635,0.03099380123975197,0.3849230153969117,0,0.2769446110777872,0.24215156968606816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11717656468706408,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0.0045990801839632086,0.06378724255148954,0.06338732253549273,0,0.11357728454309277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32913417316536403,0,0,9.998000399920016e-4,0,0.0031993601279744054,0.002199560087982403,0.061987602479503905,0.057388522295540714,0.20475904819036614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.061987602479503905,0,0,0,0,7.998400319936012e-4,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4433113377324383,0.061787642471505505,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,1.999600079984003e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.002199560087982403,0.004199160167966408,0.0019996000799840027,0,5.998800239952009e-4,0.003999200159968007,0,0,0,0.0017996400719856025,0.02059588082383519,0.008398320335932815,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0.0049990001999600095,0.06798640271945608,1.999600079984003e-4,1.999600079984003e-4,0,0,0.002199560087982403,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0.02159568086382719,0,0.024395120975804784,0.06638672265546883,0.007198560287942414,0.013397320535892805,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006198760247950412,0.012797440511897606,0,0,0,0,0,0,0.2777444511097807,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07878424315137003,0.017396520695860798,0.014197160567886403,0.00539892021595681,0,0.05978804239152151,0.13997200559888243,0.07338532293541306,0,0.08878224355129036,0.01079784043191361,0.12037592481503859,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0.23315336932613986,0,0.23215356928614783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.02539492101579678,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.06938612277544493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0.006398720255948813,0.06318736252749432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0.001399720055988802,0.0035992801439712063,0,0,0,0,0,0,0,0,0.03139372125574877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5350929814036942,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025194961007798382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0011997600479904018,0,0,0,0,0.013197360527894405,0.0163967206558688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0,0,0,0.001399720055988802,3.999200159968006e-4,0,0,0,0,0.0015996800639872023,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0.02579484103179358,0,0,0,0,0.0809838032393525,0,0,0,0,0,0,7.998400319936012e-4,0,0.0011997600479904018,0.0011997600479904018,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10977804439112304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.0017996400719856025,0.0019996000799840027,0.4555088982203394,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0.0031993601279744054,0.0019996000799840027,0.002999400119976005,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.02599480103979198,0.018996200759847995,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0.019596080783843194,0,0.06678664267146564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3181363727254532,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23935212957409047,0,0,0,0,0,0,0.07358528294341146,0,0,0,0,0.04579084183163354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03059388122375517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0,0,0,0,0,0.005998800239952012,0.0017996400719856025,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0.022795440911817587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0.06458708258348317,0.10957808438312464,0.0023995200959808036,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0.23255348930214464,0,0.4087182563487188,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0.07318536292741465,0,0.3979204159168063,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.09118176364727124,7.998400319936012e-4,0.05458908218356312,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.10277944411117881,0.4997000599879811,0,0.0027994401119776045,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.1147770445910832,0.0011997600479904018,0.07698460307938437,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0.0017996400719856025,0,0.0157968406318736,0,0.0157968406318736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544491101779618,0,0,0,0.004799040191961609,0,0.0011997600479904018,0,0.012797440511897606,0,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027194561087782378,0.007798440311937616,0.007998400319936016,0.0019996000799840027,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0
